date,athlete_id,exercise,weight_kg,sets,reps,rpe
2023-06-01,ATH007,Snatch,37.5,4,3,7.0
2023-06-01,ATH007,Overhead Press,35.0,4,15,7.5
2023-06-01,ATH007,Pull-up,12.5,4,12,7.0
2023-06-01,ATH007,Face Pull,31.5,4,15,8.0
2023-06-01,ATH008,Squat,171.0,5,3,8.0
2023-06-01,ATH008,Overhead Press,60.0,4,10,6.5
2023-06-01,ATH008,Leg Curl,62.5,3,10,7.0
2023-06-01,ATH008,Lateral Raise,30.0,3,10,7.0
2023-06-01,ATH008,Calf Raise,87.5,4,12,8.5
2023-06-01,ATH009,Burpees,32.5,5,20,7.0
2023-06-01,ATH009,Squat,192.5,5,6,8.0
2023-06-01,ATH009,Rowing Machine,402.5,1,1326,8.5
2023-06-01,ATH009,Assault Bike,585.0,1,1537,9.0
2023-06-02,ATH002,Clean & Jerk,102.5,5,1,7.5
2023-06-02,ATH002,Overhead Press,72.5,3,12,7.5
2023-06-02,ATH002,Face Pull,32.5,4,8,7.5
2023-06-02,ATH003,Bench Press,62.5,5,8,5.5
2023-06-02,ATH003,Deadlift,110.0,4,8,6.0
2023-06-02,ATH003,Leg Curl,22.5,4,12,6.0
2023-06-02,ATH004,Squat,115.0,5,5,9.0
2023-06-02,ATH004,Rowing Machine,462.5,1,1674,8.5
2023-06-02,ATH004,Muscle Up,12.5,5,20,7.5
2023-06-02,ATH006,Bench Press,222.5,5,3,9.0
2023-06-02,ATH006,Bicep Curl,77.5,3,10,10.0
2023-06-02,ATH006,Tricep Extension,70.0,4,10,9.5
2023-06-02,ATH008,Bench Press,127.5,5,8,7.0
2023-06-02,ATH008,Bicep Curl,47.5,3,10,8.0
2023-06-02,ATH009,Burpees,35.0,5,15,7.5
2023-06-02,ATH009,Assault Bike,612.5,1,1876,8.0
2023-06-02,ATH009,Muscle Up,13.5,4,20,9.0
2023-06-02,ATH010,Deadlift,207.5,4,5,8.5
2023-06-02,ATH010,Overhead Press,117.5,4,15,10.0
2023-06-02,ATH010,Barbell Row,142.5,3,8,9.0
2023-06-02,ATH010,Front Squat,180.0,3,10,9.5
2023-06-03,ATH003,Deadlift,110.0,3,5,7.0
2023-06-03,ATH003,Bench Press,52.5,3,3,7.0
2023-06-03,ATH003,Leg Curl,35.0,4,12,5.5
2023-06-03,ATH003,Tricep Extension,22.5,3,12,5.5
2023-06-03,ATH004,Burpees,22.5,5,10,7.0
2023-06-03,ATH004,Muscle Up,15.0,5,10,7.0
2023-06-03,ATH005,Yoke Walk,357.5,4,8,8.5
2023-06-03,ATH005,Stone Load,92.5,3,12,9.0
2023-06-03,ATH005,Overhead Press,95.0,4,12,9.0
2023-06-03,ATH005,Farmers Walk,142.5,3,15,9.5
2023-06-03,ATH005,Front Squat,145.0,4,15,9.5
2023-06-03,ATH007,Clean & Jerk,50.0,4,3,6.0
2023-06-03,ATH007,Front Squat,63.0,4,15,8.5
2023-06-03,ATH007,Pull-up,10.0,3,10,7.0
2023-06-03,ATH007,Overhead Press,60.0,4,8,8.0
2023-06-03,ATH007,Romanian Deadlift,78.75,4,10,7.5
2023-06-03,ATH008,Overhead Press,62.5,4,12,6.5
2023-06-03,ATH008,Tricep Extension,30.0,4,8,7.0
2023-06-03,ATH008,Calf Raise,67.5,3,10,8.5
2023-06-03,ATH009,Box Jump,55.0,4,5,8.5
2023-06-03,ATH009,Deadlift,182.5,3,5,7.5
2023-06-03,ATH009,Handstand Push-up,12.5,5,20,7.5
2023-06-03,ATH009,Rowing Machine,420.0,1,1722,7.5
2023-06-03,ATH009,Muscle Up,12.5,4,15,8.5
2023-06-03,ATH010,Yoke Walk,495.0,4,12,9.5
2023-06-03,ATH010,Barbell Row,175.0,3,10,9.0
2023-06-03,ATH010,Overhead Press,120.0,3,10,8.0
2023-06-03,ATH010,Farmers Walk,170.0,4,10,8.5
2023-06-04,ATH002,Snatch,65.0,3,3,8.0
2023-06-04,ATH002,Front Squat,87.5,3,10,6.5
2023-06-04,ATH002,Face Pull,40.0,4,8,7.5
2023-06-04,ATH002,Pull-up,17.5,4,10,7.5
2023-06-04,ATH006,Deadlift,395.0,4,6,9.5
2023-06-04,ATH006,Bench Press,272.5,5,6,8.5
2023-06-04,ATH006,Lat Pulldown,165.0,3,10,9.0
2023-06-04,ATH007,Snatch,37.5,3,1,7.0
2023-06-04,ATH007,Overhead Press,45.0,3,12,7.5
2023-06-04,ATH007,Pull-up,17.5,4,12,8.0
2023-06-04,ATH008,Overhead Press,57.5,4,12,7.0
2023-06-04,ATH008,Bench Press,122.5,5,6,7.5
2023-06-04,ATH008,Tricep Extension,30.0,3,12,8.0
2023-06-04,ATH008,Lateral Raise,27.5,3,15,7.5
2023-06-04,ATH008,Calf Raise,60.0,3,8,7.5
2023-06-05,ATH003,Overhead Press,32.5,4,8,6.0
2023-06-05,ATH003,Tricep Extension,22.5,3,10,6.0
2023-06-05,ATH003,Calf Raise,32.5,4,8,6.5
2023-06-05,ATH003,Bicep Curl,17.5,4,10,5.5
2023-06-05,ATH006,Squat,382.5,5,3,10.0
2023-06-05,ATH006,Deadlift,335.0,5,3,8.5
2023-06-05,ATH006,Dumbbell Press,117.5,4,15,10.0
2023-06-05,ATH006,Lat Pulldown,155.0,3,10,9.0
2023-06-05,ATH006,Bicep Curl,52.5,4,12,9.0
2023-06-05,ATH007,Clean & Jerk,52.5,3,3,6.5
2023-06-05,ATH007,Snatch,55.0,4,1,7.0
2023-06-05,ATH007,Pull-up,12.5,4,8,6.5
2023-06-05,ATH007,Romanian Deadlift,90.0,4,10,6.5
2023-06-05,ATH007,Face Pull,35.0,3,8,6.5
2023-06-05,ATH009,Squat,130.0,3,3,7.5
2023-06-05,ATH009,Muscle Up,15.0,3,15,8.5
2023-06-06,ATH002,Front Squat,100.0,3,10,8.0
2023-06-06,ATH002,Snatch,57.5,5,2,7.5
2023-06-06,ATH002,Pull-up,27.5,4,8,7.0
2023-06-06,ATH002,Romanian Deadlift,135.0,3,8,8.0
2023-06-06,ATH002,Face Pull,50.0,4,8,8.0
2023-06-06,ATH005,Log Press,57.5,3,15,8.5
2023-06-06,ATH005,Front Squat,112.5,4,10,8.0
2023-06-06,ATH006,Squat,265.0,5,8,9.0
2023-06-06,ATH006,Tricep Extension,57.5,3,8,9.5
2023-06-06,ATH008,Overhead Press,82.5,4,8,7.0
2023-06-06,ATH008,Squat,137.5,4,3,7.0
2023-06-06,ATH008,Leg Curl,57.5,4,15,8.0
2023-06-06,ATH008,Bicep Curl,30.0,4,12,8.5
2023-06-06,ATH009,Burpees,37.5,4,5,8.0
2023-06-06,ATH009,Squat,137.5,4,3,9.0
2023-06-06,ATH009,Assault Bike,557.5,1,537,8.5
2023-06-06,ATH009,Muscle Up,12.5,3,10,8.5
2023-06-06,ATH010,Log Press,107.5,3,8,8.0
2023-06-06,ATH010,Farmers Walk,165.0,4,8,9.5
2023-06-07,ATH001,Bench Press,115.0,3,5,8.0
2023-06-07,ATH001,Barbell Row,122.5,3,12,8.5
2023-06-07,ATH001,Bicep Curl,62.5,3,12,8.5
2023-06-07,ATH001,Lat Pulldown,130.0,3,10,9.0
2023-06-07,ATH003,Deadlift,80.0,4,5,7.0
2023-06-07,ATH003,Tricep Extension,20.0,3,10,6.5
2023-06-07,ATH003,Calf Raise,57.5,3,12,6.0
2023-06-07,ATH004,Squat,200.0,5,5,8.5
2023-06-07,ATH004,Burpees,27.5,3,10,9.0
2023-06-07,ATH004,Rowing Machine,317.25,1,1311,9.5
2023-06-07,ATH005,Deadlift,170.0,3,8,9.5
2023-06-07,ATH005,Overhead Press,80.0,3,8,9.0
2023-06-07,ATH005,Farmers Walk,125.0,3,10,8.0
2023-06-07,ATH005,Barbell Row,110.0,4,12,8.5
2023-06-07,ATH007,Clean & Jerk,62.5,4,2,7.5
2023-06-07,ATH007,Face Pull,30.0,3,12,7.5
2023-06-07,ATH007,Pull-up,15.0,3,15,6.0
2023-06-07,ATH007,Romanian Deadlift,105.0,4,10,7.0
2023-06-07,ATH008,Overhead Press,80.0,4,12,7.0
2023-06-07,ATH008,Lateral Raise,32.5,3,10,7.0
2023-06-07,ATH009,Burpees,20.0,3,20,9.0
2023-06-07,ATH009,Deadlift,185.0,4,3,9.0
2023-06-07,ATH009,Pull-up,20.0,3,10,8.0
2023-06-07,ATH009,Rowing Machine,397.5,1,1999,8.5
2023-06-07,ATH009,Handstand Push-up,10.0,5,5,8.5
2023-06-08,ATH001,Squat,175.0,5,5,9.0
2023-06-08,ATH001,Lat Pulldown,127.5,3,10,9.5
2023-06-08,ATH002,Front Squat,147.0,3,12,8.5
2023-06-08,ATH002,Pull-up,20.0,4,15,7.5
2023-06-08,ATH002,Romanian Deadlift,135.0,3,15,8.5
2023-06-08,ATH003,Overhead Press,32.5,4,12,6.0
2023-06-08,ATH003,Tricep Extension,12.5,3,15,6.5
2023-06-08,ATH003,Bicep Curl,20.0,4,8,6.5
2023-06-08,ATH004,Squat,152.5,3,8,7.5
2023-06-08,ATH004,Handstand Push-up,15.0,3,5,8.5
2023-06-08,ATH004,Pull-up,20.0,4,15,7.5
2023-06-08,ATH004,Rowing Machine,415.0,1,602,8.5
2023-06-08,ATH005,Yoke Walk,385.0,4,15,10.0
2023-06-08,ATH005,Front Squat,130.5,4,8,10.5
2023-06-09,ATH002,Front Squat,95.0,4,15,7.5
2023-06-09,ATH002,Romanian Deadlift,115.0,3,12,6.5
2023-06-09,ATH002,Face Pull,27.5,4,12,7.5
2023-06-09,ATH004,Burpees,22.5,3,20,9.0
2023-06-09,ATH004,Squat,172.5,4,8,7.5
2023-06-09,ATH004,Handstand Push-up,10.0,3,10,8.0
2023-06-09,ATH007,Clean & Jerk,67.5,5,3,8.0
2023-06-09,ATH007,Pull-up,17.5,4,8,7.0
2023-06-09,ATH010,Deadlift,225.0,5,3,9.5
2023-06-09,ATH010,Log Press,112.5,4,8,9.5
2023-06-09,ATH010,Barbell Row,140.0,3,8,8.0
2023-06-09,ATH010,Farmers Walk,145.0,3,15,9.5
2023-06-09,ATH010,Front Squat,202.5,3,12,8.5
2023-06-10,ATH002,Front Squat,127.5,3,10,8.0
2023-06-10,ATH002,Snatch,80.0,3,1,7.0
2023-06-10,ATH002,Romanian Deadlift,125.0,3,10,7.5
2023-06-10,ATH002,Pull-up,30.0,4,15,7.5
2023-06-10,ATH002,Overhead Press,70.0,4,12,8.0
2023-06-10,ATH003,Deadlift,110.0,5,8,6.5
2023-06-10,ATH003,Lateral Raise,7.5,4,15,7.0
2023-06-10,ATH003,Leg Curl,25.0,3,8,7.0
2023-06-10,ATH003,Calf Raise,52.5,4,10,7.0
2023-06-10,ATH004,Box Jump,47.5,5,15,7.5
2023-06-10,ATH004,Assault Bike,625.0,1,974,8.5
2023-06-10,ATH007,Clean & Jerk,60.0,4,2,6.0
2023-06-10,ATH007,Overhead Press,35.0,3,15,6.0
2023-06-10,ATH007,Face Pull,30.0,4,12,8.0
2023-06-10,ATH007,Romanian Deadlift,92.5,4,15,7.0
2023-06-10,ATH008,Squat,202.5,5,5,7.0
2023-06-10,ATH008,Deadlift,119.25,4,8,8.0
2023-06-10,ATH008,Tricep Extension,32.5,3,8,8.0
2023-06-10,ATH009,Squat,175.0,4,6,8.0
2023-06-10,ATH009,Burpees,32.5,4,5,8.0
2023-06-10,ATH009,Pull-up,17.5,3,8,7.5
2023-06-10,ATH009,Assault Bike,560.0,1,602,7.5
2023-06-11,ATH003,Deadlift,90.0,4,8,6.5
2023-06-11,ATH003,Tricep Extension,15.0,3,8,7.5
2023-06-11,ATH003,Calf Raise,50.0,3,10,6.0
2023-06-11,ATH004,Box Jump,50.0,5,20,9.0
2023-06-11,ATH004,Burpees,28.875,3,20,9.5
2023-06-11,ATH004,Handstand Push-up,7.5,5,10,8.5
2023-06-11,ATH008,Bench Press,92.5,4,3,7.0
2023-06-11,ATH008,Overhead Press,85.0,3,10,6.5
2023-06-11,ATH008,Bicep Curl,35.0,4,12,7.5
2023-06-11,ATH009,Squat,165.0,3,5,7.5
2023-06-11,ATH009,Muscle Up,12.5,3,10,8.5
2023-06-11,ATH009,Handstand Push-up,10.0,4,20,8.0
2023-06-11,ATH009,Rowing Machine,380.0,1,1701,8.0
2023-06-12,ATH001,Deadlift,310.0,5,6,8.5
2023-06-12,ATH001,Bench Press,200.0,3,5,8.5
2023-06-12,ATH001,Dumbbell Press,60.0,3,12,9.0
2023-06-12,ATH002,Snatch,52.5,3,2,7.0
2023-06-12,ATH002,Overhead Press,77.5,3,8,7.5
2023-06-12,ATH002,Face Pull,30.0,4,10,8.0
2023-06-12,ATH002,Romanian Deadlift,155.0,3,8,7.0
2023-06-12,ATH003,Deadlift,117.5,5,8,5.5
2023-06-12,ATH003,Lateral Raise,17.5,3,15,6.0
2023-06-12,ATH003,Calf Raise,42.5,3,12,6.5
2023-06-12,ATH004,Burpees,27.5,3,15,8.0
2023-06-12,ATH004,Box Jump,52.5,4,5,7.0
2023-06-12,ATH004,Assault Bike,547.5,1,1930,7.5
2023-06-12,ATH004,Rowing Machine,467.5,1,787,8.0
2023-06-12,ATH004,Pull-up,30.0,3,8,7.0
2023-06-12,ATH010,Deadlift,270.0,3,5,8.5
2023-06-12,ATH010,Overhead Press,107.5,4,8,9.5
2023-06-12,ATH010,Barbell Row,127.5,4,12,8.0
2023-06-12,ATH010,Farmers Walk,195.0,3,10,9.0
2023-06-13,ATH002,Front Squat,85.0,3,10,8.5
2023-06-13,ATH002,Romanian Deadlift,152.5,4,10,7.0
2023-06-13,ATH002,Overhead Press,52.5,4,8,8.5
2023-06-13,ATH003,Squat,70.875,4,6,7.0
2023-06-13,ATH003,Leg Curl,35.0,4,10,7.0
2023-06-13,ATH003,Tricep Extension,25.0,4,10,5.5
2023-06-13,ATH003,Calf Raise,50.0,3,8,6.0
2023-06-13,ATH004,Box Jump,50.0,5,10,8.5
2023-06-13,ATH004,Burpees,22.5,3,20,8.5
2023-06-13,ATH004,Assault Bike,560.0,1,1294,8.5
2023-06-13,ATH004,Rowing Machine,462.5,1,1133,9.0
2023-06-13,ATH007,Snatch,52.5,3,3,6.5
2023-06-13,ATH007,Clean & Jerk,45.0,4,2,7.0
2023-06-13,ATH007,Overhead Press,40.0,4,10,6.5
2023-06-13,ATH007,Romanian Deadlift,77.5,3,15,7.0
2023-06-13,ATH008,Squat,120.0,5,6,7.5
2023-06-13,ATH008,Bench Press,122.5,4,5,8.0
2023-06-13,ATH008,Lateral Raise,32.5,3,12,8.5
2023-06-13,ATH008,Calf Raise,65.0,3,8,7.5
2023-06-13,ATH009,Burpees,22.5,4,15,7.0
2023-06-13,ATH009,Pull-up,15.0,3,15,8.0
2023-06-13,ATH009,Handstand Push-up,10.0,3,5,7.0
2023-06-14,ATH002,Front Squat,105.0,4,10,7.0
2023-06-14,ATH002,Snatch,62.5,4,3,7.0
2023-06-14,ATH002,Romanian Deadlift,107.5,4,10,8.0
2023-06-14,ATH005,Deadlift,125.0,5,8,8.0
2023-06-14,ATH005,Front Squat,120.0,3,10,9.0
2023-06-14,ATH005,Barbell Row,82.5,4,15,10.0
2023-06-14,ATH005,Farmers Walk,132.5,3,15,9.0
2023-06-14,ATH006,Squat,367.5,5,5,10.0
2023-06-14,ATH006,Bicep Curl,65.0,3,12,10.0
2023-06-14,ATH007,Front Squat,102.5,4,12,7.5
2023-06-14,ATH007,Romanian Deadlift,74.25,3,15,9.0
2023-06-14,ATH010,Log Press,105.0,3,15,9.0
2023-06-14,ATH010,Yoke Walk,465.0,4,12,9.5
2023-06-14,ATH010,Barbell Row,137.5,3,8,8.0
2023-06-15,ATH001,Squat,195.0,5,8,9.0
2023-06-15,ATH001,Tricep Extension,47.5,4,15,9.5
2023-06-15,ATH002,Clean & Jerk,80.0,5,2,8.5
2023-06-15,ATH002,Face Pull,42.5,4,8,7.5
2023-06-15,ATH002,Pull-up,35.0,4,12,7.0
2023-06-15,ATH002,Romanian Deadlift,97.5,3,15,7.5
2023-06-15,ATH003,Overhead Press,35.0,4,8,7.5
2023-06-15,ATH003,Calf Raise,35.0,4,15,6.5
2023-06-15,ATH004,Burpees,25.0,3,20,8.0
2023-06-15,ATH004,Rowing Machine,462.5,1,1986,7.0
2023-06-15,ATH004,Assault Bike,502.5,1,699,8.0
2023-06-15,ATH005,Log Press,100.0,4,8,8.0
2023-06-15,ATH005,Barbell Row,75.0,3,8,10.0
2023-06-15,ATH005,Front Squat,112.5,4,15,8.0
2023-06-15,ATH005,Farmers Walk,115.0,4,12,9.5
2023-06-15,ATH007,Snatch,45.0,5,2,6.0
2023-06-15,ATH007,Overhead Press,62.5,3,15,6.5
2023-06-15,ATH007,Pull-up,20.0,3,8,6.5
2023-06-15,ATH007,Romanian Deadlift,112.5,3,10,7.0
2023-06-15,ATH008,Squat,170.0,5,8,7.0
2023-06-15,ATH008,Lateral Raise,32.5,3,12,6.5
2023-06-15,ATH008,Bicep Curl,47.5,3,15,7.5
2023-06-15,ATH009,Deadlift,235.0,3,5,9.0
2023-06-15,ATH009,Box Jump,47.5,3,10,8.0
2023-06-15,ATH009,Pull-up,25.0,3,12,7.0
2023-06-15,ATH009,Handstand Push-up,10.0,3,20,8.0
2023-06-15,ATH009,Muscle Up,15.0,3,20,8.5
2023-06-15,ATH010,Deadlift,287.5,4,3,8.0
2023-06-15,ATH010,Barbell Row,140.0,3,10,9.0
2023-06-16,ATH003,Squat,70.0,5,3,7.0
2023-06-16,ATH003,Tricep Extension,12.5,3,8,6.5
2023-06-16,ATH006,Bench Press,205.0,3,3,8.5
2023-06-16,ATH006,Lat Pulldown,147.5,4,8,10.0
2023-06-16,ATH007,Snatch,35.0,4,3,6.5
2023-06-16,ATH007,Overhead Press,52.5,4,15,6.5
2023-06-16,ATH007,Face Pull,25.0,3,15,6.5
2023-06-16,ATH007,Romanian Deadlift,77.5,3,10,6.5
2023-06-16,ATH009,Burpees,22.5,3,20,7.5
2023-06-16,ATH009,Handstand Push-up,7.5,4,10,7.5
2023-06-16,ATH009,Assault Bike,602.5,1,1187,8.0
2023-06-16,ATH009,Muscle Up,12.5,5,5,7.0
2023-06-16,ATH010,Log Press,130.0,4,10,9.0
2023-06-16,ATH010,Front Squat,165.0,3,12,8.5
2023-06-17,ATH002,Clean & Jerk,80.0,4,2,7.0
2023-06-17,ATH002,Snatch,45.0,4,2,7.5
2023-06-17,ATH002,Face Pull,45.0,3,15,7.0
2023-06-17,ATH002,Pull-up,35.0,4,10,7.5
2023-06-17,ATH003,Overhead Press,40.0,4,10,6.0
2023-06-17,ATH003,Squat,100.0,3,6,6.0
2023-06-17,ATH003,Leg Curl,27.5,4,10,6.0
2023-06-17,ATH003,Bicep Curl,22.5,4,8,6.0
2023-06-17,ATH003,Lateral Raise,17.5,3,8,5.5
2023-06-17,ATH006,Bench Press,220.0,3,6,9.5
2023-06-17,ATH006,Deadlift,297.0,5,6,11.0
2023-06-17,ATH006,Lat Pulldown,140.0,3,8,10.0
2023-06-17,ATH006,Dumbbell Press,83.25,3,15,10.5
2023-06-17,ATH007,Snatch,40.0,3,1,6.5
2023-06-17,ATH007,Front Squat,75.0,3,15,6.5
2023-06-17,ATH007,Face Pull,32.5,3,12,7.0
2023-06-17,ATH009,Box Jump,50.0,5,20,9.0
2023-06-17,ATH009,Muscle Up,12.5,5,10,8.0
2023-06-17,ATH009,Pull-up,35.0,4,10,9.0
2023-06-18,ATH004,Squat,127.5,4,3,8.0
2023-06-18,ATH004,Pull-up,22.5,4,8,8.0
2023-06-18,ATH004,Rowing Machine,467.5,1,831,9.0
2023-06-18,ATH009,Deadlift,180.0,5,6,8.5
2023-06-18,ATH009,Muscle Up,17.5,3,20,8.0
2023-06-18,ATH009,Pull-up,32.5,4,12,8.5
2023-06-18,ATH009,Assault Bike,612.5,1,1651,8.5
2023-06-19,ATH001,Squat,187.5,3,8,9.0
2023-06-19,ATH001,Deadlift,322.5,3,5,8.0
2023-06-19,ATH001,Dumbbell Press,58.5,4,10,11.0
2023-06-19,ATH001,Lat Pulldown,115.0,4,15,9.5
2023-06-19,ATH001,Barbell Row,157.5,4,15,9.5
2023-06-19,ATH003,Squat,54.0,5,3,8.0
2023-06-19,ATH003,Overhead Press,40.0,4,15,7.0
2023-06-19,ATH003,Bicep Curl,22.5,4,10,6.5
2023-06-19,ATH003,Leg Curl,40.0,3,12,6.5
2023-06-19,ATH003,Tricep Extension,20.0,4,8,6.0
2023-06-19,ATH005,Stone Load,90.0,3,12,9.5
2023-06-19,ATH005,Farmers Walk,167.5,3,15,9.5
2023-06-19,ATH005,Barbell Row,87.5,3,15,10.0
2023-06-19,ATH007,Clean & Jerk,52.5,5,1,7.0
2023-06-19,ATH007,Snatch,55.0,4,1,7.0
2023-06-19,ATH007,Romanian Deadlift,85.0,4,10,8.0
2023-06-19,ATH007,Pull-up,7.5,3,10,6.5
2023-06-19,ATH009,Squat,172.5,5,6,7.5
2023-06-19,ATH009,Box Jump,60.0,5,15,7.0
2023-06-19,ATH009,Assault Bike,622.5,1,854,8.0
2023-06-20,ATH001,Squat,260.0,3,5,10.0
2023-06-20,ATH001,Bench Press,191.25,5,8,9.5
2023-06-20,ATH001,Bicep Curl,67.5,4,12,9.0
2023-06-20,ATH002,Clean & Jerk,70.0,3,3,8.0
2023-06-20,ATH002,Face Pull,35.0,3,10,6.5
2023-06-20,ATH003,Squat,77.5,4,8,6.0
2023-06-20,ATH003,Bench Press,57.5,3,6,6.0
2023-06-20,ATH003,Lateral Raise,17.5,4,10,6.0
2023-06-20,ATH007,Clean & Jerk,62.5,4,3,7.5
2023-06-20,ATH007,Snatch,45.0,4,1,6.5
2023-06-20,ATH007,Overhead Press,45.0,4,10,7.5
2023-06-20,ATH009,Deadlift,235.0,4,8,7.5
2023-06-20,ATH009,Assault Bike,537.5,1,511,7.5
2023-06-20,ATH010,Log Press,117.5,4,12,8.5
2023-06-20,ATH010,Stone Load,132.5,4,8,9.0
2023-06-20,ATH010,Front Squat,200.0,4,10,8.5
2023-06-20,ATH010,Barbell Row,135.0,3,10,8.5
2023-06-20,ATH010,Overhead Press,107.5,4,12,8.5
2023-06-21,ATH003,Squat,90.0,3,5,7.5
2023-06-21,ATH003,Deadlift,125.0,3,8,6.0
2023-06-21,ATH003,Lateral Raise,10.0,3,8,7.0
2023-06-21,ATH003,Calf Raise,50.0,3,8,5.5
2023-06-21,ATH003,Tricep Extension,17.5,3,12,7.0
2023-06-21,ATH005,Yoke Walk,367.5,3,8,10.0
2023-06-21,ATH005,Deadlift,135.0,5,8,9.0
2023-06-21,ATH005,Overhead Press,80.0,4,12,9.5
2023-06-21,ATH005,Front Squat,87.5,4,12,8.5
2023-06-21,ATH006,Squat,365.0,5,8,9.5
2023-06-21,ATH006,Deadlift,415.0,3,8,8.5
2023-06-21,ATH006,Barbell Row,170.0,4,10,9.5
2023-06-21,ATH006,Lat Pulldown,177.5,4,8,10.0
2023-06-21,ATH006,Tricep Extension,52.5,4,15,9.5
2023-06-21,ATH009,Squat,195.0,3,6,8.5
2023-06-21,ATH009,Muscle Up,17.5,3,10,8.0
2023-06-22,ATH003,Overhead Press,35.0,3,8,6.0
2023-06-22,ATH003,Bench Press,77.5,3,6,7.0
2023-06-22,ATH003,Tricep Extension,18.0,4,12,8.0
2023-06-22,ATH003,Lateral Raise,15.75,4,10,8.5
2023-06-22,ATH009,Box Jump,65.0,5,10,8.0
2023-06-22,ATH009,Deadlift,197.5,4,5,7.5
2023-06-22,ATH009,Assault Bike,562.5,1,1789,7.5
2023-06-23,ATH003,Deadlift,135.0,5,6,5.5
2023-06-23,ATH003,Overhead Press,37.5,4,10,7.5
2023-06-23,ATH003,Tricep Extension,22.5,4,15,6.5
2023-06-23,ATH003,Leg Curl,32.5,4,12,7.0
2023-06-23,ATH007,Clean & Jerk,70.0,5,3,7.5
2023-06-23,ATH007,Face Pull,25.0,3,12,7.5
2023-06-23,ATH007,Pull-up,15.0,4,8,8.0
2023-06-23,ATH010,Yoke Walk,552.5,3,8,10.0
2023-06-23,ATH010,Barbell Row,125.0,3,15,8.0
2023-06-23,ATH010,Front Squat,137.5,4,12,9.0
2023-06-24,ATH003,Bench Press,57.5,4,3,7.0
2023-06-24,ATH003,Deadlift,107.5,5,8,7.0
2023-06-24,ATH003,Tricep Extension,25.0,4,12,6.5
2023-06-24,ATH003,Lateral Raise,20.0,3,12,7.0
2023-06-24,ATH006,Bench Press,190.0,3,6,9.5
2023-06-24,ATH006,Bicep Curl,87.5,3,12,9.0
2023-06-24,ATH007,Front Squat,65.0,3,8,7.5
2023-06-24,ATH007,Clean & Jerk,52.5,5,2,6.5
2023-06-24,ATH007,Romanian Deadlift,77.5,3,12,6.5
2023-06-24,ATH007,Pull-up,15.0,4,10,6.0
2023-06-24,ATH007,Overhead Press,35.0,4,8,8.0
2023-06-24,ATH009,Box Jump,60.0,3,20,9.0
2023-06-24,ATH009,Handstand Push-up,9.0,3,15,10.0
2023-06-25,ATH003,Squat,65.0,3,6,6.5
2023-06-25,ATH003,Deadlift,130.0,5,6,7.0
2023-06-25,ATH003,Calf Raise,50.0,4,12,7.0
2023-06-25,ATH003,Tricep Extension,20.0,4,12,6.0
2023-06-25,ATH003,Lateral Raise,12.5,4,8,7.0
2023-06-26,ATH010,Yoke Walk,545.0,3,12,8.0
2023-06-26,ATH010,Front Squat,155.0,3,8,9.5
2023-06-28,ATH003,Overhead Press,47.5,4,10,6.5
2023-06-28,ATH003,Bench Press,52.5,4,3,6.0
2023-06-28,ATH003,Lateral Raise,7.5,4,10,6.0
2023-06-28,ATH003,Bicep Curl,27.5,4,12,6.5
2023-06-28,ATH003,Tricep Extension,20.0,3,8,6.0
2023-06-30,ATH003,Bench Press,60.0,3,8,5.5
2023-06-30,ATH003,Deadlift,130.0,3,5,5.5
2023-06-30,ATH003,Bicep Curl,27.5,4,10,5.5
2023-06-30,ATH003,Calf Raise,52.5,4,10,6.0
2023-07-01,ATH003,Bench Press,57.5,3,8,5.5
2023-07-01,ATH003,Bicep Curl,30.0,4,12,6.5
2023-07-01,ATH003,Leg Curl,40.0,3,8,7.0
2023-07-01,ATH003,Tricep Extension,15.75,3,15,8.0
